,dire,radiant,anti-mage,axe,bane,bloodseeker,crystal-maiden,drow-ranger,earthshaker,juggernaut,mirana,morphling,shadow-fiend,phantom-lancer,puck,pudge,razor,sand-king,storm-spirit,sven,tiny,vengeful-spirit,windranger,zeus,kunkka,lina,lion,shadow-shaman,slardar,tidehunter,witch-doctor,lich,riki,enigma,tinker,sniper,necrophos,warlock,beastmaster,queen-of-pain,venomancer,faceless-void,wraith-king,death-prophet,phantom-assassin,pugna,templar-assassin,viper,luna,dragon-knight,dazzle,clockwerk,leshrac,nature's-prophet,lifestealer,dark-seer,clinkz,omniknight,enchantress,huskar,night-stalker,broodmother,bounty-hunter,weaver,jakiro,batrider,chen,spectre,ancient-apparition,doom,ursa,spirit-breaker,gyrocopter,alchemist,invoker,silencer,outworld-devourer,lycan,brewmaster,shadow-demon,lone-druid,chaos-knight,meepo,treant-protector,ogre-magi,undying,rubick,disruptor,nyx-assassin,naga-siren,keeper-of-the-light,io,visage,slark,medusa,troll-warlord,centaur-warrunner,magnus,timbersaw,bristleback,tusk,skywrath-mage,abaddon,elder-titan,legion-commander,techies,ember-spirit,earth-spirit,underlord,terrorblade,phoenix,oracle,winter-wyvern,arc-warden,monkey-king,dark-willow,pangolier,grimstroke,void-spirit,snapfire,mars
night-stalker,0.07078018298669346,0.06565214032938191,0.10944728884759793,0.008964940424833097,-0.0,-0.01547983353430285,0.01075768284949107,0.01279134790453584,0.0670771122987639,0.07069747624123204,-0.05626306798522446,-0.04767925918623394,0.020985850768482712,0.037673489590384565,0.014893330944430147,0.21812598602748476,-0.050472992452688825,0.04751902829774739,-0.0,0.0055005554277332,0.11232147823181222,-0.0,0.02439077455902813,0.11018983102024325,-0.0,0.009369383856735077,0.026843748736618052,0.026744362023970743,-0.01556974639874329,-0.0,-0.049649885515221766,-0.0,-0.0,-0.0,0.036143920146541504,-0.0,-0.0,-0.0,-0.0,0.10873433328778292,-0.10211234034089704,-0.0,-0.0818369750980243,-0.0,-0.0,0.11326268789601907,-0.0021795157090017322,-0.0,-0.0736117277224453,-0.0,-0.0,-0.0,-0.0,0.02915180415428869,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.03652876127321832,-0.05956878242087334,0.0,-0.03054749169548035,0.0,0.0,0.0046681563682221495,0.06104523939672129,0.04112260534834988,0.10426745550316079,0.0,0.0,0.0,0.0780712029234655,0.0,0.009305694719125263,0.0,0.0,0.0,0.0,-0.024553925733326692,0.0,-0.01868602791361884,0.0,-0.07156278838818839,0.0,0.0,0.0,0.0,0.0,-0.22015832319891687,0.0,0.04951041836941429,0.0,0.0,0.0,-0.03213366203618638,0.21650480969626976,0.0,0.0,0.0,0.0,-0.06900383058351138,0.04631679559642563,0.0,0.0,0.0,-0.014036087003993425,-0.11468946052780889,0.0,0.022389757477323444,0.0,-0.024980612507110686,-0.1335208100656534,0.04677774903187103,0.07867913840079756,0.0,0.0,0.11277136975570377,0.019045205438581514
broodmother,0.084716957487473,0.11462738611594774,0.317947848548321,-0.0,-0.0,-0.0,-0.07488888009954141,0.04704983782600638,-0.14872943239873201,-0.0,-0.002795266177829942,0.03656831238418483,-0.0,-0.0,-0.0,0.004007724633597721,-0.0,-0.0,-0.09600769546833794,-0.031541448057353365,-0.0,-0.0,0.026249282294042508,0.3685469647198928,-0.1414264746066228,-0.0,-0.0,0.05577643544623561,-0.0,-0.0,0.21495483366610166,-0.0,-0.0,-0.0,0.07937817283846951,0.016845467451375176,-0.0,-0.0,0.11457517398748196,-0.0,0.1347177365421242,-0.0,-0.0,-0.0,-0.04732819912996261,-0.0,-0.0,0.22050979989658392,0.01029488954224683,-0.0,-0.0,-0.0,-0.0,0.2483134703639383,0.08012597675334812,-0.08137325440049147,0.3345004712996579,-0.0,-0.0,0.05911814909574537,0.03652876127321832,0.0,0.17859546004719548,0.0,0.0,-0.016904774505761496,0.0,0.05798374627118205,0.0,0.15086343738054284,0.0,-0.06592927295935094,0.0,-0.010317551676683802,0.053823942394028726,0.0002568243594223905,0.0,0.0,0.0,0.0,0.0,0.0025590876945122015,0.0,-0.08783091644051723,0.1369717814519667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06481089120304728,0.0,0.0,0.0,0.050009439462960756,0.0,0.0,-0.09523872814662605,0.0,0.0,0.0,0.0,0.0,-0.08139272798956802,0.14230066303955977,0.0,0.19398135415106837,0.0,0.0,0.0,0.0,-0.056504796035049765,0.0,-0.040611227224836774
bounty-hunter,0.021335228187747496,0.0,0.015152578904583516,0.11423266974095087,-0.0,-0.0,0.028984246166253426,-0.03651748467603248,-0.0,-0.0,-0.0,-0.0,0.04695210609281814,-0.0,-0.0,-0.0,-0.0,0.01653621606855921,-0.022722725395009438,-0.0,-0.014407796898239515,-0.0,-0.007385729065235205,0.010906554631533694,-0.0,-0.0,-0.05573329460831947,-0.0,-0.008352725183357846,-0.0,-0.0,-0.11081639607182868,0.07047540306836148,-0.0,-0.0,-0.0,-0.022860664189624062,-0.031642661280929414,-0.0,0.09060166834336136,0.030290441582092566,-0.0,0.04592029662811867,-0.0,0.07513255014992509,-0.0,-0.0,0.07377941613996904,-0.0,-0.0,-0.0,-0.014911174573290154,-0.09933275282221252,0.04855162734163379,0.08971740051944813,-0.0,0.1562234724103654,-0.3049388874620276,-0.10734053157550892,0.15590329371820058,0.05956878242087334,-0.17859546004719548,0.0,0.0,0.0,-0.060816274488470046,0.0,0.0,0.05379916443504926,0.0,0.05526043963010737,0.0,0.0,0.04334401554170705,-0.019965002455874795,0.0,-0.018462538080360896,0.0,0.0,0.015476660783927815,0.0,-0.09032261001732166,-0.006698815572369654,-0.12564374885188698,0.03597445007053476,0.0,0.0436266263679377,0.0,0.0,-0.1581628063656074,0.006996708382720317,-0.0351547868247549,0.0,-0.1332087070313336,0.0,0.0,0.0,0.002223698667830971,0.0,0.0,-0.029110309709281273,0.017823682978807695,-0.07053008976703412,0.13214318767745264,-0.0420973641893592,0.0,-0.06205228521510468,0.0,0.004863809594184025,-0.05741364202790748,0.0,-0.09363958846445361,0.041611276308457894,0.0,0.0,-0.02994104970046538,-0.017528977297254746,0.0,0.0,0.0,0.0
weaver,0.07352160525237976,1.4054527163186643e-06,-0.1509669600480723,-0.10990459086367209,-0.0,-0.0,-0.0,0.11650972088760587,-0.0,0.13170158891254996,-0.08321770821496545,-0.01604589850176028,-0.034282965989138846,-0.0,-0.0,0.06859472397918676,-0.0,-0.0,-0.027772881458681144,0.015854710688491383,0.02267412255889165,-0.0,0.07248400854008329,-0.0,-0.0,0.05326949428620863,-0.0,-0.10747874614845261,-0.0,-0.0,-0.13461182676985473,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1578027054107505,-0.0,-0.0,-0.2522090386687865,-0.0072894192587526765,-0.0,-0.0,0.0503610266979766,-0.0,0.059756547429866205,-0.0,-0.044895052470520246,0.021122892829505708,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05598082343708427,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.007770803478927529,0.019495455699879132,0.0,0.0,0.07046647849676614,0.030922402294134003,0.0,0.0,0.0,0.19372984238241203,0.0,-0.05718357796600073,0.0,0.0,0.14667751599944828,0.04244809736512936,0.0,0.0,0.0,0.09155755188508617,0.0,0.0,-0.12362895497203827,0.0035963881444907994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13866892841992606,0.0,0.0,0.0,0.028440429524559673,0.0,0.044255664102847043,-0.10433166402846206,0.008288248837714923,0.0,0.0,0.04160424822433306,0.0,0.0,0.032479045479472765,0.05648529669553884,0.022376311486475908,0.0,0.0,-0.035144333043127925,0.0,-0.005054028338701955,-0.08705896654698522
jakiro,0.0,0.0,-0.07034943366308453,0.062441121199091315,-0.0,-0.0,0.00035507911015314204,-0.0,-0.03451457914575091,-0.05136671760243136,-0.0,-0.004211584575888537,-0.0,0.10927349846652133,-0.0,-0.0,-0.0,0.18331987559511706,-0.0,-0.05827739335029131,-0.06563512176999547,0.0025348986117132897,-0.01278825072770257,-0.0817640538345432,-0.0,-0.0139707214899944,-0.012807017232274556,0.0045125869900459435,0.06866761192707073,-0.042576942210638215,-0.0,-0.0,-0.0,0.0064241752312499175,-0.026227273344854165,-0.0,0.06190982243574684,0.036664951621936046,0.09021393448322015,-0.0,-0.027010007605011953,-0.03715220554355235,0.10970225267806888,0.05842951358038157,0.007574736962960706,-0.050857757622752874,0.005429207682571416,-0.0036386816021135616,0.00496288856493811,0.04993649053173986,-0.0,-0.047583396299961875,-0.0,-0.0,-0.10313052092157175,-0.0,-0.0,-0.0,0.1178823591589564,-0.0216092742289269,0.03054749169548035,-0.0,-0.0,0.007770803478927529,0.0,0.0,0.0,0.06455980329624376,0.0,-0.065645146255072,-0.0011499509162973794,0.0,0.0,-0.10304451047889698,-0.032828201252009796,0.0,0.0,0.0,-0.016982021165340897,0.007996653961330927,0.0,0.13003808340795908,0.2021701281641401,-0.03120635240841764,-0.06006339612949566,-0.07389604433679821,-0.05683404937318598,0.0,0.031120513359977123,0.12214781170036698,0.0,0.002564192582974453,0.0,-0.04078372032172109,0.0,0.0,0.0,0.02744278275163447,0.10182498403711837,-0.04873584232179626,0.03278442844499789,-0.027406256836978803,0.0,0.0,-0.07771414523569324,-0.0025090620465360804,0.03698036783611602,0.08177315645228157,0.0,0.0,-0.04873147529504338,-0.03401711208734793,0.0,-0.057019494298803534,0.03227263708322401,0.02487294406731958,0.024065790909186723,0.0,-0.008872532289199282,0.0,-0.0017324894289466335
batrider,-0.08024362588645355,-0.08532482455285537,-0.0,0.02289475702373484,-0.10990917917598178,-0.0,0.018437566219478677,-0.0,-0.0,-0.0,-0.05667306604231262,-0.0,0.022487190739018267,-0.0,-0.0,0.015230238370863562,-0.0,-0.0,-0.0808371537026222,0.031513518158446246,0.10989462967152525,-0.0,-0.06311389631416689,-0.014448807233970677,0.13248999977074344,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0011359942072210168,0.06015038918575448,-0.06023001606219139,-0.0,-0.16486352480959382,-0.006165337211274426,-0.0,-0.0688277658025018,-0.0,-0.0,-0.0,0.1447745892101362,-0.0,-0.0,-0.0,-5.685292294689062e-07,-0.008030539850721108,-0.0,-0.0,-0.0,-0.013726288254190566,-0.10537482763285266,-0.0,0.023369303803943704,-0.07453816816952492,-0.0,0.016904774505761496,0.060816274488470046,-0.019495455699879132,-0.0,0.0,0.0,0.0,0.0,0.05287152506295008,0.0,0.0,0.0,0.0,0.0,-0.16729000688982854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07931115288740581,0.0,0.09101218338196702,-0.012057793755232015,0.0,-0.04287507107737624,0.0,0.0,0.0,0.0,-0.13675142928655934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05796695899331924,0.0,-0.05226586781651284,0.0,-0.08805285963313655,0.0,-0.019585446524887144,0.0,0.0,0.0,-0.053309366916835875,0.0,0.0,-0.03975804193284164,0.0,0.0,0.0362148955611161,0.0,-0.06275539255834962
chen,-0.06888473290728088,0.0,-0.0,-0.1482820310126594,0.06620965685444173,-0.0,-0.0,-0.0,-0.02458735824774761,0.19140519682052443,-0.0,-0.0,-0.23863591047719854,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.014689607198811225,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05428755918091843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11513773630439914,0.0,0.0,0.0
spectre,0.1605025924306741,0.10050090664568957,-0.1981792707458586,0.02890975951207743,-0.0,-8.704733068274029e-07,0.04872871332093154,0.12946927593291918,0.027509640449107583,-0.0,-0.0,0.018646610428685782,-0.007314439938399274,-0.0,0.07450495293604878,0.006739166524832902,-0.0,0.005654572340778993,0.03653174173014259,-0.015672111552155168,-0.0,0.1021014435242921,0.09872543637123765,0.17280971390185543,-0.0,0.08700123725703206,0.06893715771949185,0.17059765080831113,-0.18142874089016914,-0.028765556970697173,0.009212756909611739,0.08931558651684464,0.00034112731143773746,0.14023955290165518,0.004302310333969215,0.1712739159654312,-0.19396795663876515,-0.0,-0.0,-0.0,-0.06392645554455711,0.025371457624998824,-0.012779609887274215,-0.0,-0.024165957621192967,-0.0,0.13733529818580867,-0.13185993393960496,0.12731357252364808,-0.0,-0.04533230337897603,0.017423481787253097,0.057757960020569724,0.13851712328851454,-0.0265238868021628,-0.21979846755417667,0.02812659723217213,-0.0,-0.04529862959793977,-0.14618866899807836,-0.0046681563682221495,-0.05798374627118205,-0.0,-0.0,-0.06455980329624376,-0.0,-0.0,0.0,0.05336971140672792,-0.02705402428071743,0.18267274749142873,0.0,0.055970019924813263,-0.0008482813817121551,-0.018322176842238917,0.06568003225835924,0.041928825435421556,0.0,-0.06227407288305528,0.0005160876944675882,-0.07142946596654967,-0.06596551112793637,0.0,-0.1097586684411056,0.04487077078686781,-0.19581751609550255,0.03556295222441128,0.06238862853028768,-0.12053580095913129,0.0,0.07902169668713316,-0.019676938513935798,0.0,-0.053815730490772956,-0.019614193644965947,-0.03420961861559485,-0.015520387863150265,0.0,0.0,0.0,7.814553799954967e-07,0.19935721713962198,0.0,0.0,-0.027771857033955245,0.13198297561542463,-0.07310794754363496,-0.06810595024201532,-0.17884186656207463,0.03491751255331457,-0.04327940747791385,0.0,0.01895264534926221,0.14516261036415282,-0.02420477799884814,0.03930336432625512,-0.09526791743084294,0.038152686233594524,0.0012444265967730317,0.0,0.07621913421914017
ancient-apparition,0.0,-0.02624153014165155,-0.1809430816993095,-0.00846389782658395,-0.0,0.00874842873857666,-0.0,-0.0,0.10891550925362259,-0.0,-0.0,0.17262458792228325,-0.0,-0.0,-0.08576990587292853,-0.0,-0.0,0.026078069530319607,-0.015821230853838995,-0.0,0.057594368086652234,-0.025255713233469597,-0.04981467364548188,-0.0,-0.046662651869213576,0.01934888171388055,-0.03161676040720061,-0.05661027851486625,0.04436529479045565,-0.0,-0.0,0.013263778947268335,-0.10210648511332562,-0.0,-0.034534296242197025,-0.028937208585716852,0.013965157716388323,-0.0,-0.15404836048111858,-0.0,0.11768042362507192,0.13142405180379158,-0.0,-0.0,-0.06400368685165995,-0.0,-0.0,-0.0,0.08436671991984543,0.009434340407809723,0.03686482566762276,0.018956343331253116,-0.0,-0.0,0.13960028386330028,-0.0,0.019918311018623666,-0.0,-0.0,0.236043720311741,-0.06104523939672129,-0.0,-0.05379916443504926,-0.07046647849676614,-0.0,-0.0,-0.0,-0.05336971140672792,0.0,-0.018528761421928372,-0.026889541632363796,-0.015095185357875318,0.03459354086333813,0.0,0.0,-0.025615417209439925,-0.07033170666868147,0.0,0.0,-0.06572288989704111,-0.04669200428004711,0.0,0.0,-0.04406274622043711,-0.0023116125482767853,0.022623892074203688,0.048873725377997716,0.0,0.0,0.0,0.0,0.023299951087994115,0.0,0.09176450882792293,0.0,0.005148888934641382,0.0,0.0,-0.028855576304102716,0.0,0.0,0.0,0.0,0.0,0.030541889517186775,0.0,0.0,0.0029119922452453496,0.13987932195573935,0.006837414009008924,0.01552896988842138,0.0,0.0,0.0,0.030916699853604276,0.017128405346474782,0.0,-0.04983978002158159,-0.049274916423931545,-0.0076814637945148085,-0.0424680688728763
doom,-0.003627497621668595,-0.08174183519966685,0.03866270448240928,0.00536687731750467,-0.0,-0.037652639209530436,-0.0,-0.02112443903076355,0.04018715872759889,-0.02427860723823186,0.017518443486222,-0.0,-0.005599256119885064,0.05933987910897286,-0.0,-0.0,-0.1452763075957242,0.03577585008374199,-0.0,0.05818052260021372,0.0005792432643724537,-0.0,0.04215494880563855,-0.01145011307201587,0.0019220078231342846,-0.02844322441916288,-0.0,-0.0701543918439071,-0.0,-0.06312309525058261,-0.07433804653242308,-0.02219125357119479,-0.0,-0.05228938389528723,0.12237879714777516,-0.0,-0.0,0.017116817488262246,-0.09008159181803278,-0.06642383296883927,-0.06386644354989252,0.01914135487655377,-0.0,-0.0,-0.0,-0.009586460467562515,-0.0,-0.033021073928570566,-0.047614979219790875,-0.0,-0.08098015966072607,-0.0,-0.0,-0.026644274552295583,0.06972111211890047,0.026410587007413368,-0.0,-0.0,-0.0,-0.0,-0.04112260534834988,-0.15086343738054284,-0.0,-0.030922402294134003,0.065645146255072,-0.05287152506295008,-0.0,0.02705402428071743,0.018528761421928372,0.0,0.021983343535042523,0.0,0.0,0.0,-0.06330385332221919,0.0,0.0,-0.08251207373421994,0.0,0.0,-0.2483511980733822,-0.023503202250610845,0.0,-0.033854872193466654,-0.048509850167393995,-0.10931022576154922,0.024342773810783216,-0.023323291257376207,0.0,0.0,0.10871821208184106,0.0,0.0,0.0,-0.04244264756973452,0.08709039312645522,0.06565253722643206,0.10946602277109917,0.08529028629038286,0.04970179349189972,-0.043593906047823844,-0.06514022042396529,0.02821064336648319,0.0,-0.005662662763083203,0.0,0.0,0.0,0.0,-0.02620567528894719,-0.04439084730430521,0.0,0.0,-0.09878076257037434,0.013795840173233494,0.06029703356805153,-0.0434204967324692,0.0,0.019466893832876017,-0.008569052738403221,0.010141909948173594
ursa,0.0,-0.014197729675853211,0.13570127459626463,0.027288018539529342,-0.1556320502794016,-0.0,-0.0,-0.11395457813184406,-0.05919741864539551,0.0962491320139311,-0.03351777307248316,-0.0,0.08223049206412023,-0.0,-0.0,0.1287316163283156,-0.0,-0.0094723251798374,0.005272536631738141,0.08986664489756711,0.006713658964004746,-0.02779274687709962,-0.011587319365404693,0.018710103136060113,-0.0,-0.0993329507808172,-0.06017820419594983,-0.011124266484303837,-0.0934963710313761,0.044144256848424906,-0.05185654209706505,-0.04945976135924699,-0.09598039428943579,-0.0,-0.0,0.0036744120033736843,-0.0,-0.0,-0.0,-0.038365153301002465,-0.07650242983480986,-0.0,-0.1268965613816839,-0.0,-0.02021588562601738,0.03068338711170959,-0.01779608799683893,-0.028539530435191633,-0.03063619096071568,-0.0844844382128468,-0.0,0.007293717475519699,-0.0,-0.0,0.15272326690580965,-0.0,0.03627846763590901,-0.0,-0.0,0.05010811011318871,-0.10426745550316079,-0.0,-0.05526043963010737,-0.0,0.0011499509162973794,-0.0,-0.0,-0.18267274749142873,0.026889541632363796,-0.021983343535042523,0.0,0.006348169580318475,0.0,0.0,-0.0023901204703832136,-0.03251473618121077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0858211704375521,-0.07383893458007601,0.0,0.0449720720468597,0.0,0.0249600712303747,0.0,0.0002669965078510284,0.0,0.0,0.0,0.0,-0.05514657882811682,0.07076486173340311,0.052692987362921925,0.12197058204825452,-0.05903874714445589,-0.01903740724375222,0.0,0.0,0.0,0.0,0.0,-0.004185524989330707,0.006445852146835693,0.07365679690208296,0.0,0.0,-0.08327713985554497,-0.011322898752023497,-0.02739034207071643,0.013602473463867698,0.0,0.0,0.0,0.0,0.0,-0.05054006769336258
spirit-breaker,0.0,-0.010868845400685568,0.1425553540909578,0.012700794745756697,0.011905818334854395,-0.0,-0.0,0.09266533346812313,-0.010681947680667662,0.09076808209543787,0.04862163966508914,-0.016465805377759147,-0.0,-0.0,-0.0,0.04119897413917679,-0.0,-0.0,0.025932136439900503,-0.0033498695087465637,-0.01054536540274226,-0.04830809036547275,-0.0,-0.04487253502761468,-0.0,-0.0,0.01009576986149047,-0.0,-0.0,-0.0,-0.0,-0.08876637849292938,-0.0,-0.0,0.023261916856648215,-0.022479305128421896,-0.0,-0.0,-0.0,0.01787483956806312,-0.07928311888736235,-0.00934246796424169,-0.05632604495389329,-0.0,0.042881605232288816,0.003070324688675952,-0.0,-0.031009653849512497,-0.0,0.10795154832271117,-0.0,-0.09458189280032651,-0.0,-0.022423961786291077,0.028355974478768437,-0.0,0.030551499434863745,-0.0,-0.0,0.12147052812393622,-0.0,0.06592927295935094,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.015095185357875318,-0.0,-0.006348169580318475,0.0,0.0,0.09798996322802483,-0.13999434126694726,-0.050655985415348354,0.0,0.0,0.0,0.12362783128701965,-0.136764419428196,0.0,0.0,-0.02770832552908425,0.02821678945832562,0.0,0.08615498397104675,0.0,0.0,0.0,-0.0029801039153227096,0.0141913839787246,0.0,0.0,0.0,0.0,0.0,0.0855767934137877,0.0,0.0,-0.04462916587228351,0.02485807857090554,0.0,0.0,0.08794210161630796,0.07578236110259604,-0.08037670195250585,0.0,-0.24977350597135867,0.0,0.0,0.0,0.0,0.0,0.022234513793087447,-0.09923849764051362,0.0,-0.01512617410574196,0.0,0.0,0.0
gyrocopter,-0.0954727177368022,-0.10040355464395709,-0.0,-0.0,-0.0469268190242148,-0.0,-0.0,-0.0,0.10837578420088796,-0.0,-0.13656872121017216,-0.011075830209702528,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.045108571249930424,-0.075735387534473,-0.0,-0.0,-0.044120968794344566,-0.15064602140461983,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.022890388983425877,-0.0,-0.0,-0.0,-0.0,-0.2049208340586836,-0.0,-0.10289045796172495,-0.0,-0.0,-0.0,-0.0,0.041077895911352566,-0.0,-0.0,-0.0,-0.05766910433532971,-0.08599469800543064,-0.0,-0.08244639024435174,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.055970019924813263,-0.03459354086333813,-0.0,-0.0,-0.0,0.0,0.0,0.06737806137527926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06964733681503706,0.0,0.0,0.08798798846560697,0.0,-0.007751110404748131,0.0,0.0,0.0,0.0,0.05283751637054508,0.0,0.06457213174625177,0.0,-0.09090250273221145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09371225897548122,0.035985282796537156,-0.17520897587041515,0.0,0.0,0.0,0.0,0.0,0.018289792873247064,0.0,0.011222520444359493,0.021177710644167957,0.0,0.0,0.0
alchemist,0.0,0.019348384893060438,0.04386007648312789,-0.0,-0.034722919718439486,-0.0,-0.05110072203283068,-0.0,0.09109296913448774,-0.043452161170936615,-0.01726683566522097,-0.0,-0.08382131014498286,-0.0,0.2324041507944313,0.049488119111043886,-0.0,-0.0,-0.0,-0.009894786163093668,0.023535941497215104,-0.0,-0.05210342913450259,0.02968392310266987,-0.0,0.020878645921573867,0.038568095457211064,-0.0,-0.0,-0.0,-0.013560240413949896,0.1798982567314038,0.002028806591622483,-0.0,0.1354022146090846,-0.2588389906050878,-0.0,-0.0,-0.0,-0.051362598705465584,-0.07736565346244054,-0.0,0.1445951505765086,-0.0,-0.11571093593847524,-0.0,0.02410155137353985,0.05334966284329142,-0.0,-0.0,0.11252284669118492,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.010317551676683802,-0.04334401554170705,-0.19372984238241203,0.10304451047889698,-0.0,-0.0,0.0008482813817121551,-0.0,-0.0,-0.0,-0.09798996322802483,-0.0,0.0,0.08712893019067758,-0.11388115551392008,0.0,0.0,0.0,0.0,-0.01596884684329222,0.0,0.0,0.0,0.029854226776857378,0.03495399964325302,0.1079791814715383,0.019064942947373948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12157612745662526,0.0,0.11108110086075657,0.0,0.0,-0.07417298397777498,0.0,0.22064493362926754,0.0,0.012543293031467308,0.0,0.0,0.0,0.03996730518553288,0.0,0.0,-0.016523020063088735,0.0,0.0,0.0,0.0,0.0,0.0077748865887303995,0.00016507782399164742,0.0,0.014301633127520422
invoker,0.044797076038522655,0.03141903839217091,0.042165100754033194,-0.0,-0.0,-0.13735068533259898,-0.042770540720626735,-0.0902576053532735,0.05334066891046448,-0.06555803871268748,-0.07716136486350907,-0.054357239122435126,-0.0,-0.11321586254868383,-0.0767630109612181,-0.03216046566950806,-0.011261308928473863,0.04638476025804939,-0.0,0.023784342641296693,0.006666740296903236,-0.0,-0.051776023442774974,-0.0,-0.01242172785824494,0.09137861673104203,0.04738248307883347,0.10733298890206688,-0.0,0.061985122987068556,0.048418905105626825,-0.0,-0.2156961952516716,-0.0,0.10884915532491665,0.029296496165215756,-0.0,-0.013310016052005998,0.01994697074795718,0.014889114407674733,0.027614257195619746,-0.09670482605483371,0.008330519520760698,0.02783254293748282,-0.13859150289005057,-0.0,-0.056044704185863,0.17560364434051556,-0.06000690143524291,-0.0,-0.021397051641220043,-0.0,-0.0,-0.059253912435294334,-0.04383883274696014,0.01830067935444911,-0.1014016292666496,-0.0,-0.0,0.07457774837033264,-0.0780712029234655,-0.053823942394028726,0.019965002455874795,-0.0,0.032828201252009796,-0.0,-0.0,0.018322176842238917,-0.0,0.06330385332221919,0.0023901204703832136,0.13999434126694726,-0.06737806137527926,-0.08712893019067758,0.0,-0.024130586561027133,0.0,-0.05225163297470594,0.0,0.0,0.0,0.00805299962397409,-0.02199205033157605,0.008497303981743927,0.0,0.007875465236335344,0.031220117418237173,-0.05670009998084269,0.007929519468268796,0.0,-0.02658606194320817,-0.018170658697817286,0.0,0.0,0.12900763033989204,0.053741947122148546,-0.022810893321981652,0.040023320281446804,0.12571375383187214,-0.033660388328189725,0.006238772259626211,-0.055554397681451956,0.01082166206774125,0.0,-0.006794431420699554,0.0,0.0,0.054471273660486264,0.06398445749165815,0.031714819006539635,0.009360060076588156,0.02276677348332502,0.00679777045109657,0.040926132594802975,0.08192794574538309,0.0,0.0,0.07366284570933225,-0.09752005117048687,0.0,0.0
